20260924233940686|Drive/Pose X|Double|3.3713834606659|97a08abe52f8eb92495b414dfbdc7334
20260924233940687|Drive/Pose Y|Double|4.210785984534852|f49c08765090995c0157504772f4f087
20260924233940797|Climber/Position|Double|395.7626953125|2f4d9200a75dcd07dc0924d228740427
20260924233940797|Drive/Heading|Double|-177.44193168462985|2a6cbc94df3923c8e72346ef5b9fbd34
20260924233940798|Drive/Pose X|Double|3.224530403852668|2e1ba2aebcc7fec4e392522ce9d4d354
20260924233940799|Drive/Pose Y|Double|4.2053071641152915|ce49b6bc2a1be66ff0ed3220d2e5031a
20260924233940910|Climber/Position|Double|399.20849609375|173af4657300c25d6ec133c54288ba21
20260924233940910|Drive/Heading|Double|-177.64792533697363|fee3473d0d24f1997947288e8a90c3a8
20260924233940911|Drive/Pose X|Double|3.0436334316606|fe133f78659bd8c860e93ae9c2846fd2
20260924233940911|Drive/Pose Y|Double|4.197287974540787|fe9e96a7d7c07ded2360580ad9e29237
20260924233941021|Climber/Position|Double|401.529296875|e7c98acdd6bf67c59c82323bb3819b8f
20260924233941022|Drive/Heading|Double|-178.6366948682236|bc4c9e116897facc57afb7e5fb09e0b4
20260924233941023|Drive/Pose X|Double|2.824065738554938|7bcde10393e1624b54d04740665ee3c2
20260924233941023|Drive/Pose Y|Double|4.190084070668486|f7e3f27f9d3fe9f10c631cf3ba79c33c
20260924233941132|Climber/Position|Double|402.77490234375|e6b7fded5045680122f5b4c7b62dea7c
20260924233941132|Drive/Heading|Double|-179.7243413525986|0ccf54b3b09ac70fffb0b4874ce04bee
20260924233941133|Drive/Pose X|Double|2.5653552089261153|24ec60d708343ebd669233976eaf1ba0
20260924233941133|Drive/Pose Y|Double|4.186514434560903|41f330049c33cb223e67df27d620ef90
20260924233941247|Climber/Position|Double|403.3544921875|eab6cac51d56019bba76bc3f3e871cc9
20260924233941247|Drive/Heading|Double|179.62471870599515|4a0f98914811aab8149bc5b5fbf288f6
20260924233941248|Drive/Pose X|Double|2.286492573795122|1ae1145d67166185be73ab2c755f3386
20260924233941249|Drive/Pose Y|Double|4.186983499112663|bf2ada702b530b09ae2f5d8572850e6d
20260924233941361|Climber/Position|Double|403.623046875|bf9332eebd7036b7234640fe6db43b45
20260924233941362|Drive/Heading|Double|179.52034858880765|6f00da248c0d0f994d68ecb21cea4f0b
20260924233941362|Drive/Pose X|Double|2.051182642597139|acd321b590aada949c51ab67ae453041
20260924233941363|Drive/Pose Y|Double|4.188872182408498|e65fd42a55604781d2c62412015b1146
20260924233941473|Climber/Position|Double|403.74755859375|f6f2cb86e01eeacbe33cff0a29ed3a3a
20260924233941473|Drive/Heading|Double|179.69063667474515|c0d1a13d9b62d71650cb87a0b708e038
20260924233941473|Drive/Pose X|Double|1.8656378739400818|70dcbc1c18944492b3d1e529be52d7d7
20260924233941474|Drive/Pose Y|Double|4.190193242345618|454a31be3e720d1da36b2e47756e7475
